g, c, u0
14.88,1.35, 1.341905
14.88,1.36, 1.299936
14.88,1.37, 1.260707
14.88,1.38, 1.224516
14.88,1.39, 1.191646
14.88,1.40, 1.161933
14.88,1.41, 1.135080
14.88,1.42, 1.110706
14.88,1.43, 1.088624
14.88,1.44, 1.069501
14.88,1.45, 1.053965
14.88,1.46, 1.041614
14.88,1.47, 1.031947
14.88,1.48, 1.025088
14.88,1.49, 1.021165
14.88,1.50, 1.019701
14.88,1.51, 1.020243
14.88,1.52, 1.023019
14.88,1.53, 1.028436
14.88,1.54, 1.036896
14.88,1.55, 1.048802
14.88,1.56, 1.064559
14.88,1.57, 1.084372
14.88,1.58, 1.107669
14.88,1.59, 1.133676
14.88,1.60, 1.161625
14.88,1.61, 1.190859
14.88,1.62, 1.221189
14.88,1.63, 1.252543
14.88,1.64, 1.284849
14.88,1.65, 1.318004
14.88,1.66, 1.351794
14.88,1.67, 1.385976
14.88,1.68, 1.420308
14.88,1.69, 1.454586
14.88,1.70, 1.488774
14.88,1.71, 1.522874
14.88,1.72, 1.556889
14.88,1.73, 1.590821
14.88,1.74, 1.624675
14.88,1.75, 1.658452
14.88,1.76, 1.692156
14.88,1.77, 1.725790
14.88,1.78, 1.759356
14.88,1.79, 1.792858
14.88,1.80, 1.826298
14.88,1.81, 1.859679
14.88,1.82, 1.893005
14.88,1.83, 1.926279
14.88,1.84, 1.959502
14.88,1.85, 1.992678
14.88,1.86, 2.025810
14.88,1.87, 2.058901
14.88,1.88, 2.091955
14.88,1.89, 2.124973
14.88,1.90, 2.157958
14.88,1.91, 2.190915
14.88,1.92, 2.223845
14.88,1.93, 2.256751
14.88,1.94, 2.289637
14.88,1.95, 2.322506
14.88,1.96, 2.355359
14.88,1.97, 2.388201
14.88,1.98, 2.421035
14.88,1.99, 2.453862
14.88,2.00, 2.486686
14.90,1.00, 4.792000
14.90,1.01, 4.730807
14.90,1.02, 4.670177
14.90,1.03, 4.610672
14.90,1.04, 4.552855
14.90,1.05, 4.496437
14.90,1.06, 4.437714
14.90,1.07, 4.372130
14.90,1.08, 4.295130
14.90,1.09, 4.202547
14.90,1.10, 4.091781
14.90,1.11, 3.960619
14.90,1.12, 3.806850
14.90,1.13, 3.630152
14.90,1.14, 3.437768
14.90,1.15, 3.238831
14.90,1.16, 3.042473
14.90,1.17, 2.856501
14.90,1.18, 2.683411
14.90,1.19, 2.524487
14.90,1.20, 2.381451
14.90,1.21, 2.255689
14.90,1.22, 2.146793
14.90,1.23, 2.053418
14.90,1.24, 1.972295
14.90,1.25, 1.899816
14.90,1.26, 1.832964
14.90,1.27, 1.769229
14.90,1.28, 1.707534
14.90,1.29, 1.647346
14.90,1.30, 1.588872
14.90,1.31, 1.532541
14.90,1.32, 1.478945
14.90,1.33, 1.428572
14.90,1.34, 1.381352
14.90,1.35, 1.337085
14.90,1.36, 1.295631
14.90,1.37, 1.256943
14.90,1.38, 1.221298
14.90,1.39, 1.188949
14.90,1.40, 1.159705
14.90,1.41, 1.133257
14.90,1.42, 1.109255
14.90,1.43, 1.087540
14.90,1.44, 1.068752
14.90,1.45, 1.053488
14.90,1.46, 1.041365
14.90,1.47, 1.031901
14.90,1.48, 1.025178
14.90,1.49, 1.021288
14.90,1.50, 1.019800
14.90,1.51, 1.020311
14.90,1.52, 1.023045
14.90,1.53, 1.028385
14.90,1.54, 1.036716
14.90,1.55, 1.048419
14.90,1.56, 1.063878
14.90,1.57, 1.083292
14.90,1.58, 1.106125
14.90,1.59, 1.131658
14.90,1.60, 1.159170
14.90,1.61, 1.188044
14.90,1.62, 1.218067
14.90,1.63, 1.249126
14.90,1.64, 1.281112
14.90,1.65, 1.313891
14.90,1.66, 1.347255
14.90,1.67, 1.380975
14.90,1.68, 1.414821
14.90,1.69, 1.448602
14.90,1.70, 1.482283
14.90,1.71, 1.515868
14.90,1.72, 1.549358
14.90,1.73, 1.582759
14.90,1.74, 1.616072
14.90,1.75, 1.649302
14.90,1.76, 1.682450
14.90,1.77, 1.715522
14.90,1.78, 1.748519
14.90,1.79, 1.781445
14.90,1.80, 1.814304
14.90,1.81, 1.847097
14.90,1.82, 1.879830
14.90,1.83, 1.912504
14.90,1.84, 1.945124
14.90,1.85, 1.977692
14.90,1.86, 2.010212
14.90,1.87, 2.042686
14.90,1.88, 2.075119
14.90,1.89, 2.107513
14.90,1.90, 2.139871
14.90,1.91, 2.172197
14.90,1.92, 2.204494
14.90,1.93, 2.236765
14.90,1.94, 2.269014
14.90,1.95, 2.301243
14.90,1.96, 2.333456
14.90,1.97, 2.365656
14.90,1.98, 2.397847
14.90,1.99, 2.430031
14.90,2.00, 2.462212
14.92,1.00, 4.749461
14.92,1.01, 4.686034
14.92,1.02, 4.623267
14.92,1.03, 4.561821
14.92,1.04, 4.502355
14.92,1.05, 4.444737
14.92,1.06, 4.385660
14.92,1.07, 4.321024
14.92,1.08, 4.246729
14.92,1.09, 4.158824
14.92,1.10, 4.053956
14.92,1.11, 3.928923
14.92,1.12, 3.780520
14.92,1.13, 3.607656
14.92,1.14, 3.417691
14.92,1.15, 3.220097
14.92,1.16, 3.024347
14.92,1.17, 2.838565
14.92,1.18, 2.665493
14.92,1.19, 2.506656
14.92,1.20, 2.364096
14.92,1.21, 2.239419
14.92,1.22, 2.131965
14.92,1.23, 2.040063
14.92,1.24, 1.960244
14.92,1.25, 1.888781
14.92,1.26, 1.822688
14.92,1.27, 1.759537
14.92,1.28, 1.698381
14.92,1.29, 1.638798
14.92,1.30, 1.581004
14.92,1.31, 1.525405
14.92,1.32, 1.472511
14.92,1.33, 1.422746
14.92,1.34, 1.376058
14.92,1.35, 1.332292
14.92,1.36, 1.291349
14.92,1.37, 1.253211
14.92,1.38, 1.218120
14.92,1.39, 1.186284
14.92,1.40, 1.157497
14.92,1.41, 1.131445
14.92,1.42, 1.107812
14.92,1.43, 1.086464
14.92,1.44, 1.068011
14.92,1.45, 1.053018
14.92,1.46, 1.041122
14.92,1.47, 1.031857
14.92,1.48, 1.025259
14.92,1.49, 1.021385
14.92,1.50, 1.019855
14.92,1.51, 1.020327
14.92,1.52, 1.023019
14.92,1.53, 1.028291
14.92,1.54, 1.036503
14.92,1.55, 1.048017
14.92,1.56, 1.063191
14.92,1.57, 1.082215
14.92,1.58, 1.104589
14.92,1.59, 1.129642
14.92,1.60, 1.156702
14.92,1.61, 1.185185
14.92,1.62, 1.214855
14.92,1.63, 1.245564
14.92,1.64, 1.277163
14.92,1.65, 1.309494
14.92,1.66, 1.342354
14.92,1.67, 1.375532
14.92,1.68, 1.408816
14.92,1.69, 1.442028
14.92,1.70, 1.475138
14.92,1.71, 1.508148
14.92,1.72, 1.541061
14.92,1.73, 1.573881
14.92,1.74, 1.606612
14.92,1.75, 1.639255
14.92,1.76, 1.671816
14.92,1.77, 1.704296
14.92,1.78, 1.736700
14.92,1.79, 1.769031
14.92,1.80, 1.801292
14.92,1.81, 1.833486
14.92,1.82, 1.865617
14.92,1.83, 1.897688
14.92,1.84, 1.929702
14.92,1.85, 1.961663
14.92,1.86, 1.993575
14.92,1.87, 2.025439
14.92,1.88, 2.057260
14.92,1.89, 2.089042
14.92,1.90, 2.120786
14.92,1.91, 2.152498
14.92,1.92, 2.184180
14.92,1.93, 2.215835
14.92,1.94, 2.247466
14.92,1.95, 2.279078
14.92,1.96, 2.310673
14.92,1.97, 2.342254
14.92,1.98, 2.373826
14.92,1.99, 2.405391
14.92,2.00, 2.436953
14.94,1.00, 4.707421
14.94,1.01, 4.642258
14.94,1.02, 4.577801
14.94,1.03, 4.514757
14.94,1.04, 4.453833
14.94,1.05, 4.395029
14.94,1.06, 4.335519
14.94,1.07, 4.271773
14.94,1.08, 4.200260
14.94,1.09, 4.117323
14.94,1.10, 4.018805
14.94,1.11, 3.900424
14.94,1.12, 3.757899
14.94,1.13, 3.589283
14.94,1.14, 3.401973
14.94,1.15, 3.205703
14.94,1.16, 3.010205
14.94,1.17, 2.823902
14.94,1.18, 2.649981
14.94,1.19, 2.490424
14.94,1.20, 2.347647
14.94,1.21, 2.223487
14.94,1.22, 2.117068
14.94,1.23, 2.026404
14.94,1.24, 1.947797
14.94,1.25, 1.877350
14.94,1.26, 1.812074
14.94,1.27, 1.749590
14.94,1.28, 1.689053
14.94,1.29, 1.630140
14.94,1.30, 1.573077
14.94,1.31, 1.518244
14.94,1.32, 1.466072
14.94,1.33, 1.416912
14.94,1.34, 1.370747
14.94,1.35, 1.327478
14.94,1.36, 1.287055
14.94,1.37, 1.249486
14.94,1.38, 1.214966
14.94,1.39, 1.183644
14.94,1.40, 1.155305
14.94,1.41, 1.129645
14.94,1.42, 1.106377
14.94,1.43, 1.085390
14.94,1.44, 1.067267
14.94,1.45, 1.052545
14.94,1.46, 1.040877
14.94,1.47, 1.031810
14.94,1.48, 1.025332
14.94,1.49, 1.021460
14.94,1.50, 1.019875
14.94,1.51, 1.020301
14.94,1.52, 1.022949
14.94,1.53, 1.028156
14.94,1.54, 1.036258
14.94,1.55, 1.047591
14.94,1.56, 1.062491
14.94,1.57, 1.081133
14.94,1.58, 1.103051
14.94,1.59, 1.127617
14.94,1.60, 1.154204
14.94,1.61, 1.182260
14.94,1.62, 1.211528
14.94,1.63, 1.241826
14.94,1.64, 1.272975
14.94,1.65, 1.304789
14.94,1.66, 1.337078
14.94,1.67, 1.369650
14.94,1.68, 1.402309
14.94,1.69, 1.434897
14.94,1.70, 1.467382
14.94,1.71, 1.499770
14.94,1.72, 1.532062
14.94,1.73, 1.564262
14.94,1.74, 1.596374
14.94,1.75, 1.628400
14.94,1.76, 1.660345
14.94,1.77, 1.692211
14.94,1.78, 1.724001
14.94,1.79, 1.755720
14.94,1.80, 1.787369
14.94,1.81, 1.818953
14.94,1.82, 1.850474
14.94,1.83, 1.881937
14.94,1.84, 1.913343
14.94,1.85, 1.944698
14.94,1.86, 1.976003
14.94,1.87, 2.007262
14.94,1.88, 2.038478
14.94,1.89, 2.069656
14.94,1.90, 2.100797
14.94,1.91, 2.131905
14.94,1.92, 2.162984
14.94,1.93, 2.194036
14.94,1.94, 2.225066
14.94,1.95, 2.256076
14.94,1.96, 2.287069
14.94,1.97, 2.318049
14.94,1.98, 2.349020
14.94,1.99, 2.379984
14.94,2.00, 2.410945
14.96,1.00, 4.665865
14.96,1.01, 4.599506
14.96,1.02, 4.533867
14.96,1.03, 4.469667
14.96,1.04, 4.407626
14.96,1.05, 4.347858
14.96,1.06, 4.288054
14.96,1.07, 4.225301
14.96,1.08, 4.156684
14.96,1.09, 4.078879
14.96,1.10, 3.986924
14.96,1.11, 3.875444
14.96,1.12, 3.739066
14.96,1.13, 3.574962
14.96,1.14, 3.390482
14.96,1.15, 3.195524
14.96,1.16, 2.999984
14.96,1.17, 2.812541
14.96,1.18, 2.636996
14.96,1.19, 2.475984
14.96,1.20, 2.332329
14.96,1.21, 2.208120
14.96,1.22, 2.102299
14.96,1.23, 2.012604
14.96,1.24, 1.935082
14.96,1.25, 1.865623
14.96,1.26, 1.801199
14.96,1.27, 1.739444
14.96,1.28, 1.679592
14.96,1.29, 1.621396
14.96,1.30, 1.565091
14.96,1.31, 1.511034
14.96,1.32, 1.459582
14.96,1.33, 1.411025
14.96,1.34, 1.365382
14.96,1.35, 1.322619
14.96,1.36, 1.282733
14.96,1.37, 1.245759
14.96,1.38, 1.211831
14.96,1.39, 1.181031
14.96,1.40, 1.153139
14.96,1.41, 1.127866
14.96,1.42, 1.104954
14.96,1.43, 1.084318
14.96,1.44, 1.066517
14.96,1.45, 1.052066
14.96,1.46, 1.040628
14.96,1.47, 1.031757
14.96,1.48, 1.025394
14.96,1.49, 1.021517
14.96,1.50, 1.019872
14.96,1.51, 1.020247
14.96,1.52, 1.022849
14.96,1.53, 1.027991
14.96,1.54, 1.035985
14.96,1.55, 1.047141
14.96,1.56, 1.061772
14.96,1.57, 1.080040
14.96,1.58, 1.101505
14.96,1.59, 1.125578
14.96,1.60, 1.151670
14.96,1.61, 1.179255
14.96,1.62, 1.208060
14.96,1.63, 1.237880
14.96,1.64, 1.268504
14.96,1.65, 1.299731
14.96,1.66, 1.331381
14.96,1.67, 1.363280
14.96,1.68, 1.395256
14.96,1.69, 1.427162
14.96,1.70, 1.458972
14.96,1.71, 1.490691
14.96,1.72, 1.522321
14.96,1.73, 1.553865
14.96,1.74, 1.585326
14.96,1.75, 1.616707
14.96,1.76, 1.648011
14.96,1.77, 1.679241
14.96,1.78, 1.710401
14.96,1.79, 1.741493
14.96,1.80, 1.772521
14.96,1.81, 1.803487
14.96,1.82, 1.834396
14.96,1.83, 1.865248
14.96,1.84, 1.896049
14.96,1.85, 1.926800
14.96,1.86, 1.957506
14.96,1.87, 1.988168
14.96,1.88, 2.018790
14.96,1.89, 2.049376
14.96,1.90, 2.079927
14.96,1.91, 2.110449
14.96,1.92, 2.140942
14.96,1.93, 2.171411
14.96,1.94, 2.201858
14.96,1.95, 2.232287
14.96,1.96, 2.262700
14.96,1.97, 2.293102
14.96,1.98, 2.323494
14.96,1.99, 2.353880
14.96,2.00, 2.384263
14.98,1.00, 4.624771
14.98,1.01, 4.557713
14.98,1.02, 4.491379
14.98,1.03, 4.426491
14.98,1.04, 4.363775
14.98,1.05, 4.303444
14.98,1.06, 4.243681
14.98,1.07, 4.182159
14.98,1.08, 4.116551
14.98,1.09, 4.043853
14.98,1.10, 3.958359
14.98,1.11, 3.853686
14.98,1.12, 3.723450
14.98,1.13, 3.563988
14.98,1.14, 3.382507
14.98,1.15, 3.188933
14.98,1.16, 2.993194
14.98,1.17, 2.804144
14.98,1.18, 2.626362
14.98,1.19, 2.463304
14.98,1.20, 2.318230
14.98,1.21, 2.193471
14.98,1.22, 2.087839
14.98,1.23, 1.998837
14.98,1.24, 1.922243
14.98,1.25, 1.853715
14.98,1.26, 1.790149
14.98,1.27, 1.729164
14.98,1.28, 1.670044
14.98,1.29, 1.612595
14.98,1.30, 1.557056
14.98,1.31, 1.503765
14.98,1.32, 1.453021
14.98,1.33, 1.405064
14.98,1.34, 1.359953
14.98,1.35, 1.317711
14.98,1.36, 1.278383
14.98,1.37, 1.242027
14.98,1.38, 1.208708
14.98,1.39, 1.178436
14.98,1.40, 1.150990
14.98,1.41, 1.126102
14.98,1.42, 1.103544
14.98,1.43, 1.083251
14.98,1.44, 1.065767
14.98,1.45, 1.051585
14.98,1.46, 1.040375
14.98,1.47, 1.031692
14.98,1.48, 1.025436
14.98,1.49, 1.021558
14.98,1.50, 1.019857
14.98,1.51, 1.020182
14.98,1.52, 1.022737
14.98,1.53, 1.027810
14.98,1.54, 1.035691
14.98,1.55, 1.046671
14.98,1.56, 1.061038
14.98,1.57, 1.078941
14.98,1.58, 1.099962
14.98,1.59, 1.123540
14.98,1.60, 1.149115
14.98,1.61, 1.176183
14.98,1.62, 1.204459
14.98,1.63, 1.233718
14.98,1.64, 1.263732
14.98,1.65, 1.294286
14.98,1.66, 1.325215
14.98,1.67, 1.356366
14.98,1.68, 1.387585
14.98,1.69, 1.418744
14.98,1.70, 1.449821
14.98,1.71, 1.480819
14.98,1.72, 1.511739
14.98,1.73, 1.542586
14.98,1.74, 1.573360
14.98,1.75, 1.604065
14.98,1.76, 1.634704
14.98,1.77, 1.665279
14.98,1.78, 1.695793
14.98,1.79, 1.726249
14.98,1.80, 1.756649
14.98,1.81, 1.786995
14.98,1.82, 1.817291
14.98,1.83, 1.847539
14.98,1.84, 1.877742
14.98,1.85, 1.907903
14.98,1.86, 1.938024
14.98,1.87, 1.968107
14.98,1.88, 1.998156
14.98,1.89, 2.028173
14.98,1.90, 2.058161
14.98,1.91, 2.088123
14.98,1.92, 2.118060
14.98,1.93, 2.147976
14.98,1.94, 2.177874
14.98,1.95, 2.207755
14.98,1.96, 2.237624
14.98,1.97, 2.267481
14.98,1.98, 2.297331
14.98,1.99, 2.327175
14.98,2.00, 2.357017
15.00,1.00, 4.584122
15.00,1.01, 4.516779
15.00,1.02, 4.450173
15.00,1.03, 4.385042
15.00,1.04, 4.322124
15.00,1.05, 4.261727
15.00,1.06, 4.202442
15.00,1.07, 4.142431
15.00,1.08, 4.079855
15.00,1.09, 4.011979
15.00,1.10, 3.932489
15.00,1.11, 3.834172
15.00,1.12, 3.709818
15.00,1.13, 3.555044
15.00,1.14, 3.376793
15.00,1.15, 3.184836
15.00,1.16, 2.988945
15.00,1.17, 2.798037
15.00,1.18, 2.617613
15.00,1.19, 2.452128
15.00,1.20, 2.305271
15.00,1.21, 2.179588
15.00,1.22, 2.073803
15.00,1.23, 1.985233
15.00,1.24, 1.909401
15.00,1.25, 1.841722
15.00,1.26, 1.778999
15.00,1.27, 1.718812
15.00,1.28, 1.660463
15.00,1.29, 1.603786
15.00,1.30, 1.549015
15.00,1.31, 1.496471
15.00,1.32, 1.446411
15.00,1.33, 1.399048
15.00,1.34, 1.354479
15.00,1.35, 1.312775
15.00,1.36, 1.274022
15.00,1.37, 1.238293
15.00,1.38, 1.205586
15.00,1.39, 1.175843
15.00,1.40, 1.148844
15.00,1.41, 1.124343
15.00,1.42, 1.102141
15.00,1.43, 1.082195
15.00,1.44, 1.065027
15.00,1.45, 1.051108
15.00,1.46, 1.040114
15.00,1.47, 1.031602
15.00,1.48, 1.025448
15.00,1.49, 1.021581
15.00,1.50, 1.019842
15.00,1.51, 1.020127
15.00,1.52, 1.022631
15.00,1.53, 1.027628
15.00,1.54, 1.035389
15.00,1.55, 1.046188
15.00,1.56, 1.060295
15.00,1.57, 1.077849
15.00,1.58, 1.098441
15.00,1.59, 1.121530
15.00,1.60, 1.146574
15.00,1.61, 1.173081
15.00,1.62, 1.200760
15.00,1.63, 1.229376
15.00,1.64, 1.258688
15.00,1.65, 1.288477
15.00,1.66, 1.318594
15.00,1.67, 1.348908
15.00,1.68, 1.379290
15.00,1.69, 1.409629
15.00,1.70, 1.439906
15.00,1.71, 1.470124
15.00,1.72, 1.500284
15.00,1.73, 1.530387
15.00,1.74, 1.560437
15.00,1.75, 1.590435
15.00,1.76, 1.620383
15.00,1.77, 1.650283
15.00,1.78, 1.680138
15.00,1.79, 1.709948
15.00,1.80, 1.739716
15.00,1.81, 1.769445
15.00,1.82, 1.799135
15.00,1.83, 1.828790
15.00,1.84, 1.858410
15.00,1.85, 1.887999
15.00,1.86, 1.917558
15.00,1.87, 1.947089
15.00,1.88, 1.976594
15.00,1.89, 2.006075
15.00,1.90, 2.035533
15.00,1.91, 2.064973
15.00,1.92, 2.094394
15.00,1.93, 2.123799
15.00,1.94, 2.153190
15.00,1.95, 2.182569
15.00,1.96, 2.211938
15.00,1.97, 2.241299
15.00,1.98, 2.270654
15.00,1.99, 2.300006
15.00,2.00, 2.329355
15.02,1.00, 4.543909
15.02,1.01, 4.476629
15.02,1.02, 4.410119
15.02,1.03, 4.345150
15.02,1.04, 4.282493
15.02,1.05, 4.222541
15.02,1.06, 4.164181
15.02,1.07, 4.105924
15.02,1.08, 4.046279
15.02,1.09, 3.982707
15.02,1.10, 3.908467
15.02,1.11, 3.815772
15.02,1.12, 3.696831
15.02,1.13, 3.546721
15.02,1.14, 3.371977
15.02,1.15, 3.182000
15.02,1.16, 2.986190
15.02,1.17, 2.793379
15.02,1.18, 2.610124
15.02,1.19, 2.442039
15.02,1.20, 2.293223
15.02,1.21, 2.166387
15.02,1.22, 2.060199
15.02,1.23, 1.971842
15.02,1.24, 1.896608
15.02,1.25, 1.829692
15.02,1.26, 1.767792
15.02,1.27, 1.708428
15.02,1.28, 1.650892
15.02,1.29, 1.595018
15.02,1.30, 1.541021
15.02,1.31, 1.489200
15.02,1.32, 1.439795
15.02,1.33, 1.393015
15.02,1.34, 1.348993
15.02,1.35, 1.307842
15.02,1.36, 1.269673
15.02,1.37, 1.234561
15.02,1.38, 1.202450
15.02,1.39, 1.173227
15.02,1.40, 1.146677
15.02,1.41, 1.122573
15.02,1.42, 1.100741
15.02,1.43, 1.081155
15.02,1.44, 1.064309
15.02,1.45, 1.050643
15.02,1.46, 1.039845
15.02,1.47, 1.031486
15.02,1.48, 1.025428
15.02,1.49, 1.021591
15.02,1.50, 1.019839
15.02,1.51, 1.020094
15.02,1.52, 1.022547
15.02,1.53, 1.027459
15.02,1.54, 1.035089
15.02,1.55, 1.045699
15.02,1.56, 1.059548
15.02,1.57, 1.076765
15.02,1.58, 1.096946
15.02,1.59, 1.119557
15.02,1.60, 1.144063
15.02,1.61, 1.169978
15.02,1.62, 1.197009
15.02,1.63, 1.224914
15.02,1.64, 1.253450
15.02,1.65, 1.282397
15.02,1.66, 1.311624
15.02,1.67, 1.341028
15.02,1.68, 1.370502
15.02,1.69, 1.399958
15.02,1.70, 1.429379
15.02,1.71, 1.458767
15.02,1.72, 1.488122
15.02,1.73, 1.517446
15.02,1.74, 1.546740
15.02,1.75, 1.576005
15.02,1.76, 1.605242
15.02,1.77, 1.634452
15.02,1.78, 1.663636
15.02,1.79, 1.692796
15.02,1.80, 1.721932
15.02,1.81, 1.751046
15.02,1.82, 1.780139
15.02,1.83, 1.809212
15.02,1.84, 1.838265
15.02,1.85, 1.867301
15.02,1.86, 1.896320
15.02,1.87, 1.925323
15.02,1.88, 1.954312
15.02,1.89, 1.983287
15.02,1.90, 2.012250
15.02,1.91, 2.041202
15.02,1.92, 2.070144
15.02,1.93, 2.099077
15.02,1.94, 2.128002
15.02,1.95, 2.156921
15.02,1.96, 2.185833
15.02,1.97, 2.214742
15.02,1.98, 2.243647
15.02,1.99, 2.272550
15.02,2.00, 2.301451
15.04,1.00, 4.504130
15.04,1.01, 4.437201
15.04,1.02, 4.371098
15.04,1.03, 4.306643
15.04,1.04, 4.244664
15.04,1.05, 4.185631
15.04,1.06, 4.128603
15.04,1.07, 4.072287
15.04,1.08, 4.015388
15.04,1.09, 3.955479
15.04,1.10, 3.885592
15.04,1.11, 3.797629
15.04,1.12, 3.683488
15.04,1.13, 3.537893
15.04,1.14, 3.366855
15.04,1.15, 3.179205
15.04,1.16, 2.983777
15.04,1.17, 2.789180
15.04,1.18, 2.603121
15.04,1.19, 2.432483
15.04,1.20, 2.281733
15.04,1.21, 2.153687
15.04,1.22, 2.046973
15.04,1.23, 1.958677
15.04,1.24, 1.883906
15.04,1.25, 1.817671
15.04,1.26, 1.756568
15.04,1.27, 1.698045
15.04,1.28, 1.641359
15.04,1.29, 1.586317
15.04,1.30, 1.533100
15.04,1.31, 1.481979
15.04,1.32, 1.433203
15.04,1.33, 1.387001
15.04,1.34, 1.343538
15.04,1.35, 1.302957
15.04,1.36, 1.265370
15.04,1.37, 1.230847
15.04,1.38, 1.199297
15.04,1.39, 1.170575
15.04,1.40, 1.144474
15.04,1.41, 1.120781
15.04,1.42, 1.099342
15.04,1.43, 1.080138
15.04,1.44, 1.063623
15.04,1.45, 1.050200
15.04,1.46, 1.039576
15.04,1.47, 1.031351
15.04,1.48, 1.025386
15.04,1.49, 1.021594
15.04,1.50, 1.019852
15.04,1.51, 1.020086
15.04,1.52, 1.022486
15.04,1.53, 1.027304
15.04,1.54, 1.034794
15.04,1.55, 1.045208
15.04,1.56, 1.058799
15.04,1.57, 1.075689
15.04,1.58, 1.095474
15.04,1.59, 1.117619
15.04,1.60, 1.141589
15.04,1.61, 1.166896
15.04,1.62, 1.193249
15.04,1.63, 1.220404
15.04,1.64, 1.248120
15.04,1.65, 1.276179
15.04,1.66, 1.304474
15.04,1.67, 1.332926
15.04,1.68, 1.361455
15.04,1.69, 1.389993
15.04,1.70, 1.418528
15.04,1.71, 1.447059
15.04,1.72, 1.475587
15.04,1.73, 1.504112
15.04,1.74, 1.532634
15.04,1.75, 1.561153
15.04,1.76, 1.589669
15.04,1.77, 1.618182
15.04,1.78, 1.646693
15.04,1.79, 1.675202
15.04,1.80, 1.703708
15.04,1.81, 1.732211
15.04,1.82, 1.760713
15.04,1.83, 1.789213
15.04,1.84, 1.817710
15.04,1.85, 1.846206
15.04,1.86, 1.874700
15.04,1.87, 1.903193
15.04,1.88, 1.931684
15.04,1.89, 1.960174
15.04,1.90, 1.988662
15.04,1.91, 2.017150
15.04,1.92, 2.045637
15.04,1.93, 2.074122
15.04,1.94, 2.102607
15.04,1.95, 2.131091
15.04,1.96, 2.159574
15.04,1.97, 2.188057
15.04,1.98, 2.216540
15.04,1.99, 2.245023
15.04,2.00, 2.273505
15.06,1.00, 4.464787
15.06,1.01, 4.398452
15.06,1.02, 4.333014
15.06,1.03, 4.269367
15.06,1.04, 4.208409
15.06,1.05, 4.150678
15.06,1.06, 4.095294
15.06,1.07, 4.041019
15.06,1.08, 3.986614
15.06,1.09, 3.929688
15.06,1.10, 3.863229
15.06,1.11, 3.779072
15.06,1.12, 3.669051
15.06,1.13, 3.527714
15.06,1.14, 3.360465
15.06,1.15, 3.175421
15.06,1.16, 2.980701
15.06,1.17, 2.784576
15.06,1.18, 2.595938
15.06,1.19, 2.422983
15.06,1.20, 2.270491
15.06,1.21, 2.141322
15.06,1.22, 2.034070
15.06,1.23, 1.945752
15.06,1.24, 1.871343
15.06,1.25, 1.805717
15.06,1.26, 1.745380
15.06,1.27, 1.687703
15.06,1.28, 1.631891
15.06,1.29, 1.577701
15.06,1.30, 1.525267
15.06,1.31, 1.474827
15.06,1.32, 1.426664
15.06,1.33, 1.381047
15.06,1.34, 1.338164
15.06,1.35, 1.298171
15.06,1.36, 1.261165
15.06,1.37, 1.227190
15.06,1.38, 1.196151
15.06,1.39, 1.167900
15.06,1.40, 1.142239
15.06,1.41, 1.118970
15.06,1.42, 1.097948
15.06,1.43, 1.079151
15.06,1.44, 1.062979
15.06,1.45, 1.049789
15.06,1.46, 1.039318
15.06,1.47, 1.031208
15.06,1.48, 1.025329
15.06,1.49, 1.021596
15.06,1.50, 1.019879
15.06,1.51, 1.020102
15.06,1.52, 1.022448
15.06,1.53, 1.027167
15.06,1.54, 1.034508
15.06,1.55, 1.044721
15.06,1.56, 1.058055
15.06,1.57, 1.074628
15.06,1.58, 1.094030
15.06,1.59, 1.115723
15.06,1.60, 1.139164
15.06,1.61, 1.163865
15.06,1.62, 1.189536
15.06,1.63, 1.215936
15.06,1.64, 1.242828
15.06,1.65, 1.270001
15.06,1.66, 1.297370
15.06,1.67, 1.324878
15.06,1.68, 1.352471
15.06,1.69, 1.380100
15.06,1.70, 1.407757
15.06,1.71, 1.435440
15.06,1.72, 1.463148
15.06,1.73, 1.490881
15.06,1.74, 1.518637
15.06,1.75, 1.546416
15.06,1.76, 1.574217
15.06,1.77, 1.602039
15.06,1.78, 1.629882
15.06,1.79, 1.657743
15.06,1.80, 1.685623
15.06,1.81, 1.713520
15.06,1.82, 1.741434
15.06,1.83, 1.769363
15.06,1.84, 1.797308
15.06,1.85, 1.825266
15.06,1.86, 1.853238
15.06,1.87, 1.881221
15.06,1.88, 1.909217
15.06,1.89, 1.937222
15.06,1.90, 1.965237
15.06,1.91, 1.993261
15.06,1.92, 2.021293
15.06,1.93, 2.049332
15.06,1.94, 2.077377
15.06,1.95, 2.105427
15.06,1.96, 2.133482
15.06,1.97, 2.161540
15.06,1.98, 2.189601
15.06,1.99, 2.217663
15.06,2.00, 2.245727
15.08,1.00, 4.425884
15.08,1.01, 4.360286
15.08,1.02, 4.295667
15.08,1.03, 4.233004
15.08,1.04, 4.173276
15.08,1.05, 4.117083
15.08,1.06, 4.063510
15.08,1.07, 4.011262
15.08,1.08, 3.959045
15.08,1.09, 3.904443
15.08,1.10, 3.840550
15.08,1.11, 3.759338
15.08,1.12, 3.652779
15.08,1.13, 3.515400
15.08,1.14, 3.351956
15.08,1.15, 3.169757
15.08,1.16, 2.976113
15.08,1.17, 2.778879
15.08,1.18, 2.588084
15.08,1.19, 2.413197
15.08,1.20, 2.259265
15.08,1.21, 2.129155
15.08,1.22, 2.021431
15.08,1.23, 1.933066
